Gene_ID	Trifoliate	Leaves	Roots
Glysoja.18G048860	0.281993	0.037726	0.042168
Glysoja.18G048861	0	0	0
Glysoja.18G048862	0	0	0
Glysoja.18G048864	0.272062	0	0
Glysoja.18G048865	0	0	0
Glysoja.18G048869	0.081203	0.062918	0
Glysoja.18G048871	0	0	0
Glysoja.18G048872	0	0	0
Glysoja.18G048873	0	0	0
Glysoja.18G048874	0.379034	0.252351	0.750757
Glysoja.18G048875	0	0	0.632551
Glysoja.18G048879	0	0	0
Glysoja.18G048884	0	0	0
Glysoja.18G048885	0	0	0
Glysoja.18G048888	0	0	0
Glysoja.18G048890	0.396623	0.884213	0.475953
Glysoja.18G048892	0.217705	0.287576	0.51753
Glysoja.18G048893	0.974432	0.587781	0.515616
Glysoja.18G048894	0.406384	0.157808	0.678744
Glysoja.18G048898	0	0	0
Glysoja.18G048899	0	0	0
Glysoja.18G048900	0	0	0
Glysoja.18G048901	0	0	0
Glysoja.18G048902	0	0	0
Glysoja.18G048907	0	0	0
Glysoja.18G048910	0	0	0
Glysoja.18G048911	0	0	0
Glysoja.18G048914	0	0	0
Glysoja.18G048915	0	0	0
Glysoja.18G048916	0	0	0
Glysoja.18G048917	0	0	0
Glysoja.18G048922	0	0	0
Glysoja.18G048924	0	0	0
Glysoja.18G048925	0	0	0
Glysoja.18G048927	0.289467	0.088299	0.299452
Glysoja.18G048929	0	0	0
Glysoja.18G048931	0	0.207648	0.390619
Glysoja.18G048932	0	0	0.142148
Glysoja.18G048934	0	0	0
Glysoja.18G048935	0	0	0
Glysoja.18G048936	0	0	0
Glysoja.18G048938	0	0	0
Glysoja.18G048939	0	0	0
Glysoja.18G048940	0	0	0
Glysoja.18G048941	0	0	0
Glysoja.18G048942	0	0	0
Glysoja.18G048944	0	0.414434	0
Glysoja.18G048949	0.130534	0.095466	0.164517
Glysoja.18G048953	0.292403	0.177489	0.111772
Glysoja.18G048954	0	0	0
Glysoja.18G048955	0.041702	0	0
Glysoja.18G048956	0	0	0
Glysoja.18G048957	0	0	0
Glysoja.18G048958	0	0	0
Glysoja.18G048959	0	0	0
Glysoja.18G048960	0	0	0
Glysoja.18G048961	0	0	0
Glysoja.18G048962	0	0	0
Glysoja.18G048963	0	0	0
Glysoja.18G048966	0	0	0
Glysoja.18G048967	0	0	0
Glysoja.18G048968	0	0	0
Glysoja.18G048969	0.093237	0.070467	0.113623
Glysoja.18G048971	0	0	0
Glysoja.18G048973	0.335447	0.964016	0.295748
Glysoja.18G048975	0.174479	1.165668	0.346886
Glysoja.18G048978	0.624065	0.536366	0.65906
Glysoja.18G048982	0	0.128142	0.954392
Glysoja.18G048984	0.094267	0.236588	0.679383
Glysoja.18G048985	0	0	0
Glysoja.18G048987	0.087634	0	0
Glysoja.18G048989	0	0.141017	0.475072
Glysoja.18G048991	0	0	0.781921
Glysoja.18G048996	0	0.390167	0
Glysoja.18G048997	0	0	0
Glysoja.18G048998	0	0	0
Glysoja.18G049001	0	0	0
Glysoja.18G049002	0	0	0
Glysoja.18G049003	0	0	0
Glysoja.18G049006	0	0	0
Glysoja.18G049007	0	0	0.169781
Glysoja.18G049009	0	0	0
Glysoja.18G049012	0.694268	0.11282	0.788833
Glysoja.18G049014	0.028341	0	0
Glysoja.18G049015	0	0	0
Glysoja.18G049016	0	0	0.109745
Glysoja.18G049017	0	0	0
Glysoja.18G049018	0	0	0
Glysoja.18G049019	0	0	0
Glysoja.18G049020	0	0	0
Glysoja.18G049021	0	0	0
Glysoja.18G049022	0	0	0
Glysoja.18G049023	0	0	0
Glysoja.18G049024	0	0	0.048292
Glysoja.18G049025	0	0	0
Glysoja.18G049026	0	0	0
Glysoja.18G049027	0	0	0.054639
Glysoja.18G049031	0	0	0
Glysoja.18G049038	0.137165	0	0.136439
Glysoja.18G049040	0.302079	0.220283	0.748395
Glysoja.18G049041	0	0	0
Glysoja.18G049042	0	0	0
Glysoja.18G049043	0	0	0
Glysoja.18G049044	0	0	0
Glysoja.18G049047	0	0	0
Glysoja.18G049053	0	0	0
Glysoja.18G049054	0	0	0
Glysoja.18G049055	0	0.11323	0.077609
Glysoja.18G049056	0	0	0
Glysoja.18G049058	1.301262	0.810287	2.562625
Glysoja.18G049060	0	0	0.109745
Glysoja.18G049061	0.017576	0.036505	0.013596
Glysoja.18G049062	0	0.062269	0.287905
Glysoja.18G049063	0	0.135339	0.202222
Glysoja.18G049064	0	0	0
Glysoja.18G049065	0	0	0
Glysoja.18G049066	0.193179	0.066873	0.06617
Glysoja.18G049068	0	0	0
Glysoja.18G049069	0.602547	0.387069	0.552249
Glysoja.18G049070	0	0	0
Glysoja.18G049072	0.808556	0.558257	0.470042
Glysoja.18G049074	0.139312	0.909964	0.52038
Glysoja.18G049075	0.396881	0	0
Glysoja.18G049076	0	0	0
Glysoja.18G049081	0.785149	0.507007	0
Glysoja.18G049084	0	0.223503	0.374399
Glysoja.18G049085	0	0	0
Glysoja.18G049087	0	0	0
Glysoja.18G049088	0	0	0
Glysoja.18G049090	0	0	0.27858
Glysoja.18G049094	0	0	0
Glysoja.18G049095	0	0	0
Glysoja.18G049097	0	0	0
Glysoja.18G049098	0	0.155732	0
Glysoja.18G049099	0.043296	0.224821	0.602873
Glysoja.18G049100	0	0.143818	0.202202
Glysoja.18G049101	0	0.045145	0.177795
Glysoja.18G049106	0	0	0
Glysoja.18G049111	0	0.193231	0.904669
Glysoja.18G049112	0	0	0
Glysoja.18G049113	1.023451	0	0.049131
Glysoja.18G049114	0	0	0
Glysoja.18G049117	0	0	0
Glysoja.18G049118	0	0	0
Glysoja.18G049119	0	0	0
Glysoja.18G049122	0.834132	0.218404	0.83147
Glysoja.18G049125	0.05098	0.081769	0.025695
Glysoja.18G049126	0.095096	0.0980175	0.1172685
Glysoja.18G049127	0.069268	0	0.641503
Glysoja.18G049128	0.459863	0.676601	0.692668
Glysoja.18G049131	0.128033	0.569974	0
Glysoja.18G049132	0	0.599082	0.822168
Glysoja.18G049136	0.018439	0.037916	0.038151
Glysoja.18G049137	0	0	0.021088
Glysoja.18G049140	0	0.283738	0.248193
Glysoja.18G049145	0.51905	0.355956	0.557229
Glysoja.18G049146	0.066851	0.364254	0.192716
Glysoja.18G049147	0	0	0
Glysoja.18G049148	0.245995	0.425785	0.169654
Glysoja.18G049149	0	0	0
Glysoja.18G049150	0	0	0
Glysoja.18G049151	0	0	0
Glysoja.18G049152	0.274656	0.362561	0.37544
Glysoja.18G049155	0	0	0
Glysoja.18G049157	0.691549	0.279786	0.495697
Glysoja.18G049159	0.167828	0.204775	0.213092
Glysoja.18G049161	0.172455	0	0
Glysoja.18G049164	0	0.102882	0
Glysoja.18G049165	0	0	0.367353
Glysoja.18G049170	0.947344	0.25625	1.153761
Glysoja.18G049171	0.190005	0.2896	0.416595
Glysoja.18G049173	0.358652	0.256788	0.149005
Glysoja.18G049174	0	0	0
Glysoja.18G049176	0.32071	0.168214	0
Glysoja.18G049178	0.0666	0.06647	0.073147
Glysoja.18G049179	0.09909	0	0.173156
Glysoja.18G049180	0.428511	0.430605	0.617998
Glysoja.18G049183	0.83739	0.393332	0
Glysoja.18G049187	0.055756	0	0
Glysoja.18G049189	0	0	0
Glysoja.18G049192	0.946205	0	0
Glysoja.18G049195	0	0.484715	0.126766
Glysoja.18G049199	0	0	0
Glysoja.18G049200	0	0.255858	0
Glysoja.18G049201	0	0	0
Glysoja.18G049204	0.823479	0	0.635472
Glysoja.18G049208	0.161839	0.165415	0.190845
Glysoja.18G049209	0	0	0
Glysoja.18G049210	0.550184	0.320684	1.40403
Glysoja.18G049220	0.303413	0.222489	0.537164
Glysoja.18G049222	0	0	0
Glysoja.18G049228	0.025399	0	0.771776
Glysoja.18G049229	0.246549	0	0
Glysoja.18G049230	0.081714	0	0
Glysoja.18G049231	0	0	0.124137
Glysoja.18G049234	0.946039	0.507076	0.9284
Glysoja.18G049247	0	0	0
Glysoja.18G049248	1.184083	1.104721	1.007263
Glysoja.18G049254	0	0	0
Glysoja.18G049257	0.512791	0.175499	0.349639
Glysoja.18G049262	0	0	0.035337
Glysoja.18G049265	0	0	0
Glysoja.18G049266	0.970673	0.702338	0.963951
Glysoja.18G049268	0.072979	0	0.474661
Glysoja.18G049270	0	0	0.024609
Glysoja.18G049271	0	0	0.091106
Glysoja.18G049272	0	0	0
Glysoja.18G049273	0	0.050435	0.022329
Glysoja.18G049274	0	0	0
Glysoja.18G049283	0	0	0
Glysoja.18G049288	0.447233	0.224939	0.4473
Glysoja.18G049289	0	0	0.27216
Glysoja.18G049294	0	0	0
Glysoja.18G049299	0	0	0
Glysoja.18G049300	0	0	0
Glysoja.18G049301	0	0	0.005255
Glysoja.18G049305	0.151976	0.25742	0.448276
Glysoja.18G049307	0	0	0
Glysoja.18G049308	0.572688	0.64393	0.497928
Glysoja.18G049310	0.125722	0.168225	0.565864
Glysoja.18G049311	0.503884	0.228894	0.189756
Glysoja.18G049313	0	0	0.581134
Glysoja.18G049318	0.526032	0.511251	0.171001
Glysoja.18G049335	0	0	0
Glysoja.18G049338	0.439259	0.437812	0.483828
Glysoja.18G049340	0	0	0
Glysoja.18G049344	0.495081	0.148533	0
Glysoja.18G049345	0.200654	0.687201	0
Glysoja.18G049348	0.129719	0.245182	0.728817
Glysoja.18G049359	0	0	0.677844
Glysoja.18G049378	0	0	0
Glysoja.18G049381	0	0	0
Glysoja.18G049382	0.202174	0.229715	0.556484
Glysoja.18G049387	0.210428	0.118832	0.07267
Glysoja.18G049400	0.93796	0.673764	1.247308
Glysoja.18G049403	0	0	0
Glysoja.18G049408	0.778064	0.495159	0.745281
Glysoja.18G049411	0	0	0.171293
Glysoja.18G049412	0.102948	0	0
Glysoja.18G049417	0	0	0
Glysoja.18G049418	0	0	0
Glysoja.18G049421	0	0	0
Glysoja.18G049423	0	0.130589	0.043361
Glysoja.18G049426	0	0	0
Glysoja.18G049437	0	0	0
Glysoja.18G049438	0.034424	0	0
Glysoja.18G049440	0.02111	0	0.235337
Glysoja.18G049442	0	0	0
Glysoja.18G049444	0	0.084379	0
Glysoja.18G049447	0.206513	0.414329	0.740583
Glysoja.18G049449	0	0	0
Glysoja.18G049453	0	0	0
Glysoja.18G049456	0.073685	0.040167	0.146611
Glysoja.18G049461	0.70977	0.065572	0.304034
Glysoja.18G049462	0	0	0
Glysoja.18G049469	0.400234	0.3321	0.524301
Glysoja.18G049471	0	0	0
Glysoja.18G049472	0	0	0
Glysoja.18G049474	0.209587	0	0
Glysoja.18G049478	0	0.648133	0
Glysoja.18G049479	0	0	0
Glysoja.18G049483	0.108384	0	0.336368
Glysoja.18G049486	0	0	0
Glysoja.18G049487	0.5372	0	0
Glysoja.18G049489	0	0	0.14365
Glysoja.18G049491	0	0	0
Glysoja.18G049498	0.343604	0.27207	0.913454
Glysoja.18G049505	0	0	0
Glysoja.18G049508	0.282363	0.064774	0.16463
Glysoja.18G049511	0.421807	0.0715	0.071223
Glysoja.18G049514	0.581352	0.458463	0.389363
Glysoja.18G049521	0.553933	0.704268	0.14368
Glysoja.18G049524	0	0	0
Glysoja.18G049527	0.016883	0	0.091101
Glysoja.18G049529	0	0	0
Glysoja.18G049530	0	0	0
Glysoja.18G049536	0.180834	0.094214	0.187697
Glysoja.18G049537	0	0.243709	0
Glysoja.18G049538	0	0	0
Glysoja.18G049542	0	0	0
Glysoja.18G049543	0	0	0
Glysoja.18G049544	0.178154	0.90056	0.057732
Glysoja.18G049545	0	0	0
Glysoja.18G049547	0	0	0
Glysoja.18G049548	0	0	0
Glysoja.18G049550	0.314638	0.098254	0.528585
Glysoja.18G049551	0.078259	0.112862	0.185681
Glysoja.18G049553	0	0	0
Glysoja.18G049554	0	0	0
Glysoja.18G049555	0	0	0
Glysoja.18G049556	0	0	0
Glysoja.18G049557	0	0	0
Glysoja.18G049559	0.439703	0.372067	0.820736
Glysoja.18G049560	0	0	0
Glysoja.18G049561	0	0	0
Glysoja.18G049563	0	0.076216	0
Glysoja.18G049565	0	0	0
Glysoja.18G049571	0	0	0
Glysoja.18G049572	0.96083	0.32197	0.769113
Glysoja.18G049576	0.290401	0	0.076585
Glysoja.18G049577	0	0	0
Glysoja.18G049578	0	0	0
Glysoja.18G049579	0.124064	0.487121	0.39052
Glysoja.18G049582	0	0	0
Glysoja.18G049583	0	0	0
Glysoja.18G049585	0.979424	0.532399	0.759795
Glysoja.18G049586	0	0	0
Glysoja.18G049588	0.677918	0.292269	0.740931
Glysoja.18G049591	0	0.025824	0.578255
Glysoja.18G049594	0.068521	0.005488	0.092102
Glysoja.18G049595	0.008032	0.010232	0.131863
Glysoja.18G049596	0	0	0.247454
Glysoja.18G049603	0.095884	0.197164	0.692359
Glysoja.18G049606	0.031472	0.159869	0.053083
Glysoja.18G049607	0	0	0
Glysoja.18G049608	0.118526	0.430397	0
Glysoja.18G049609	0.069256	0.102985	0
Glysoja.18G049610	0	0.024027	0
Glysoja.18G049615	0.442873	0.077651	0
Glysoja.18G049616	0	0.077733	0
Glysoja.18G049617	0.270034	0.080201	0
Glysoja.18G049618	0.103412	0.164802	0
Glysoja.18G049619	0.835716	0.071045	0
Glysoja.18G049620	0	0	0
Glysoja.18G049621	0	0	0.208948
Glysoja.18G049622	0.181636	0	0.791031
Glysoja.18G049623	0	0	0
Glysoja.18G049625	0.074524	0	0.44955
Glysoja.18G049626	0.072375	0.112745	0.500894
Glysoja.18G049629	0	0	0
Glysoja.18G049631	0.532845	0.357253	0.624913
Glysoja.18G049634	0	0	0
Glysoja.18G049636	0.647555	0.622974	0.699639
Glysoja.18G049638	0	0	0
Glysoja.18G049642	0.1536	0	0
Glysoja.18G049644	0.132763	0.042819	0.455251
Glysoja.18G049645	0.354049	0.135633	0
Glysoja.18G049646	0.461086	0.429303	0.280907
Glysoja.18G049647	0.302696	0	0.217709
Glysoja.18G049657	0.076074	0	0.078698
Glysoja.18G049658	0.241212	0.041066	0.042816
Glysoja.18G049661	0.093425	0.072196	0.315977
Glysoja.18G049662	0	0	0.260474
Glysoja.18G049663	0.362039	0.377509	0.151836
Glysoja.18G049664	0.256605	0.088909	0.178546
Glysoja.18G049665	0	0	0.067128
Glysoja.18G049667	0.050543	0.05249	0.05403
Glysoja.18G049669	0	0	0.099628
Glysoja.18G049671	0	0	0
Glysoja.18G049672	0	0	0.014408
Glysoja.18G049673	0.558133	0.254442	0.772424
Glysoja.18G049675	0.565494	0.417407	0.687076
Glysoja.18G049677	0.042929	0	0.044409
Glysoja.18G049678	0	0	0
Glysoja.18G049681	0.269564	0.039589	0.027816
Glysoja.18G049684	0	0	0
Glysoja.18G049693	0	0	0
Glysoja.18G049696	0.359689	0.573027	0.48147
Glysoja.18G049698	0.07116	0	0.579839
Glysoja.18G049699	0.428614	0	0
Glysoja.18G049701	0	0	0
Glysoja.18G049706	0	0	0
Glysoja.18G049708	0	0	0
Glysoja.18G049712	0	0	0
Glysoja.18G049714	0	0	0.981994
Glysoja.18G049715	0.070172	0	0.464591
Glysoja.18G049716	0	0.186263	0
Glysoja.18G049717	0	0.006885	0
Glysoja.18G049718	0.087893	0	0
Glysoja.18G049719	0.605222	0.284739	0.909524
Glysoja.18G049726	0.680251	0.034926	0.303608
Glysoja.18G049730	1.062098	0.636044	0.475591
Glysoja.18G049731	0	0	0
Glysoja.18G049738	0.047299	0	0.460239
Glysoja.18G049741	0.572662	0.907419	0.027202
Glysoja.18G049742	0.481445	0.890885	0.242337
Glysoja.18G049743	0.192069	0.59106	0.174348
Glysoja.18G049744	0	0.075875	0
Glysoja.18G049745	0.047595	0.231233	0.135938
Glysoja.18G049746	0	0.30684	0.24849
Glysoja.18G049750	0	0	0
Glysoja.18G049751	0	0	0
Glysoja.18G049761	0.323875	0.068345	0
Glysoja.18G049764	0	0	0
Glysoja.18G049765	0	0	0
Glysoja.18G049766	0	0	0
Glysoja.18G049769	0	0	0
Glysoja.18G049774	0	0	0
Glysoja.18G049777	0	0.026593	0
Glysoja.18G049780	0.294413	0.317299	0.391523
Glysoja.18G049781	0.656126	0.09026	0.737422
Glysoja.18G049789	0	0	0
Glysoja.18G049790	0.398747	0.209254	0.609702
Glysoja.18G049792	0.062136	0	0.048533
Glysoja.18G049793	0	0	0.01604
Glysoja.18G049795	0.29668	0.355015	0.224581
Glysoja.18G049796	0	0	0
Glysoja.18G049799	0.057817	0.020015	0.039742
Glysoja.18G049801	0	0	0
Glysoja.18G049805	0	0	0
Glysoja.18G049811	0	0	0
Glysoja.18G049813	0	0	0
Glysoja.18G049827	0.010445	0	1.173409
Glysoja.18G049828	0	0	0
Glysoja.18G049834	0.974633	0.142875	0.393947
Glysoja.18G049840	0.129107	0.037895	0.032862
Glysoja.18G049841	0.174741	0.278056	0.03366
Glysoja.18G049842	0.792446	0.242875	0.04651
Glysoja.18G049847	0.747563	0.698626	0.917215
Glysoja.18G049849	0.456398	0.243327	0.850147
Glysoja.18G049858	0.160687	0	0
Glysoja.18G049859	0	0	0
Glysoja.18G049861	0.757814	0.637685	0.566427
Glysoja.18G049868	0	0	0
Glysoja.18G049875	0.124395	0	0
Glysoja.18G049876	0	0	0
Glysoja.18G049890	0.314501	0	0
Glysoja.18G049891	0.314682	0.207102	0.378216
Glysoja.18G049897	0.121217	0.105351	0.220674
Glysoja.18G049900	0.096303	0.635495	0.592689
Glysoja.18G049903	0.050634	0.0293	0.013231
Glysoja.18G049904	0.258664	0.132296	0.394902
Glysoja.18G049905	0.458853	0.647602	1.096856
Glysoja.18G049907	0.990116	0.549096	0.852411
Glysoja.18G049908	0.603148	0.723409	1.751777
Glysoja.18G049909	0	0	0
Glysoja.18G049910	0.123344	0	0
Glysoja.18G049922	0	0	0
Glysoja.18G049928	0.473746	0.127736	0.238576
Glysoja.18G049929	0.01727	0	0.507087
Glysoja.18G049930	0	0.034485	0
Glysoja.18G049931	1.362304	0.827696	2.000696
Glysoja.18G049933	0	0	0
Glysoja.18G049937	0	0	0
Glysoja.18G049944	0	0	0
Glysoja.18G049945	0	0.900382	0.300977
Glysoja.18G049946	0.279969	0	0.921399
Glysoja.18G049951	0.299636	0.218587	0.333837
Glysoja.18G049953	0	0	0.096093
Glysoja.18G049954	0	0	0.208773
Glysoja.18G049955	0	0.05193	0.469753
Glysoja.18G049959	0	0	0
Glysoja.18G049962	0	0	0.456351
Glysoja.18G049963	0	0.069489	0.702539
Glysoja.18G049967	0	0	0
Glysoja.18G049968	0	0	0.051358
Glysoja.18G049974	0.980618	0.46716	0.121045
Glysoja.18G049975	0	0	0
Glysoja.18G049983	0	0	0
Glysoja.18G049984	0	0	0
Glysoja.18G049987	0	0	0
Glysoja.18G049989	0.28958	0.790336	0.334797
Glysoja.18G049994	0.453281	0.198254	0
Glysoja.18G050001	0	0	0
Glysoja.18G050006	0	0	0
Glysoja.18G050015	1.089508	0.968425	0.930578
Glysoja.18G050017	0	0	0
Glysoja.18G050023	0.817742	0.063629	0.288181
Glysoja.18G050024	0	0	0.352315
Glysoja.18G050025	0.321965	0	0
Glysoja.18G050029	0	0.679433	0.808252
Glysoja.18G050031	0	0	0
Glysoja.18G050034	0	0	0
Glysoja.18G050035	0	0	0
Glysoja.19G050036	0.103494	0.067668	0.085239
Glysoja.19G050044	0	0	0
Glysoja.19G050055	0.538065	0.352042	0.434868
Glysoja.19G050057	0	0.156767	0
Glysoja.19G050058	0	0	0
Glysoja.19G050062	0.216137	0.132453	0.225355
Glysoja.19G050067	0.384889	0.079361	0
Glysoja.19G050068	0.412711	0.553408	0
Glysoja.19G050069	0	0	0.208658
Glysoja.19G050076	0	0	0
Glysoja.19G050077	0	0	0
Glysoja.19G050080	0.767954	0.586669	1.027864
Glysoja.19G050081	0	0	0
Glysoja.19G050085	0.681203	0.177129	0.832556
Glysoja.19G050086	0	0	0
Glysoja.19G050088	0.777278	0.228656	1.134801
Glysoja.19G050089	0.159939	0	0.14391
Glysoja.19G050090	0.697466	0.164435	0.767601
Glysoja.19G050097	0	0	0.004885
Glysoja.19G050098	0.00886	0.010612	0
Glysoja.19G050104	0.931577	0.669336	0.473197
Glysoja.19G050113	0	0	0
Glysoja.19G050117	0.310661	0	0
Glysoja.19G050125	0	0.609178	0.615364
Glysoja.19G050127	0	0	0
Glysoja.19G050128	0	0	0
Glysoja.19G050129	0	0	0
Glysoja.19G050135	0.849393	0.988517	0.909867
Glysoja.19G050136	0	0	0
Glysoja.19G050137	0	0.684659	0.495427
Glysoja.19G050150	0	0.285913	0.243577
Glysoja.19G050151	0	0	0.143182
Glysoja.19G050155	0.546868	0.132852	0.614769
Glysoja.19G050156	0	0	0
Glysoja.19G050160	0	0	0
Glysoja.19G050165	0	0	0
Glysoja.19G050168	0.200834	0.059421	0
Glysoja.19G050169	0	0	0
Glysoja.19G050173	0	0	0.520864
Glysoja.19G050174	0	0	0
Glysoja.19G050178	0.117544	0.271498	0.020885
Glysoja.19G050179	0.138846	0.286111	0.031323
Glysoja.19G050180	0.20035	0.40316	0.048882
Glysoja.19G050181	0	0	0
Glysoja.19G050182	0.900394	0.99485	0.173667
Glysoja.19G050183	0	0	0
Glysoja.19G050185	0	0	0
Glysoja.19G050192	0.111758	0	0
Glysoja.19G050194	0	0.12534	0.251109
Glysoja.19G050197	0.723066	0.245362	0.34109
Glysoja.19G050202	0.796947	0.102204	0.241438
Glysoja.19G050203	0	0.158195	0.389216
Glysoja.19G050205	0	0	0
Glysoja.19G050206	0	0	0
Glysoja.19G050207	0.504229	0.707298	1.000558
Glysoja.19G050211	0	0	0
Glysoja.19G050214	0	0	0
Glysoja.19G050216	0	0	0
Glysoja.19G050218	0.157136	0.067042	0.365916
Glysoja.19G050220	0.376322	0.299197	0.962487
Glysoja.19G050221	0.107014	0	0.071087
Glysoja.19G050222	0.164202	0.197243	0.151181
Glysoja.19G050224	0	0	0
Glysoja.19G050225	0.039159	0	0
Glysoja.19G050229	0	0	0
Glysoja.19G050236	0	0	0
Glysoja.19G050237	0	0	0
Glysoja.19G050239	0	0	0
Glysoja.19G050240	0.565001	0.807567	0.753158
Glysoja.19G050244	0.193528	0.215882	0.273825
Glysoja.19G050246	0	0	0.088053
Glysoja.19G050247	0.042946	0.394167	0.358569
Glysoja.19G050250	0	0	0
Glysoja.19G050251	0	0	0
Glysoja.19G050254	0	0	0
Glysoja.19G050255	0.982049	0.723302	0.064309
Glysoja.19G050259	0	0	0
Glysoja.19G050262	0	0	0
Glysoja.19G050263	0	0.019908	0
Glysoja.19G050264	0	0	0
Glysoja.19G050265	0	0	0
Glysoja.19G050266	0	0	0
Glysoja.19G050269	0	0	0
Glysoja.19G050272	0.052419	0.377436	0.134483
Glysoja.19G050273	0	0	0
Glysoja.19G050274	0	0	0
Glysoja.19G050276	0	0	0
Glysoja.19G050277	0	0	0
Glysoja.19G050278	0	0	0
Glysoja.19G050279	0.145957	0	0
Glysoja.19G050284	0	0	0.01632
Glysoja.19G050285	0.136073	0.632413	0.837311
Glysoja.19G050286	0.334788	0.204554	0.319336
Glysoja.19G050288	0.915361	0.518113	0.43298
Glysoja.19G050289	0.182827	0.023734	0.047283
Glysoja.19G050290	0	0	0.106762
Glysoja.19G050291	0	0	0
Glysoja.19G050293	0.146137	0.101202	0.254294
Glysoja.19G050294	0.618253	0.726975	0.70368
Glysoja.19G050295	0	0.159675	0.14404
Glysoja.19G050297	0	0	0
Glysoja.19G050298	0	0	0
Glysoja.19G050300	0.728004	0.151411	0.072396
Glysoja.19G050301	0	0	0
Glysoja.19G050306	0.700279	0.290208	0.761138
Glysoja.19G050311	0.699546	0.252456	1.707124
Glysoja.19G050319	0	0	0
Glysoja.19G050322	0.076589	0	0.399889
Glysoja.19G050325	0	0	0
Glysoja.19G050326	0	0	0
Glysoja.19G050327	0	0	0.171582
Glysoja.19G050328	0	0	0.263216
Glysoja.19G050329	0	0	0
Glysoja.19G050332	0	0	0.070778
Glysoja.19G050333	0.768525	0.715771	0.652941
Glysoja.19G050335	0	0	0
Glysoja.19G050339	0.053445	0.103171	0.043115
Glysoja.19G050340	0.557307	0	0.02514
Glysoja.19G050341	0.686536	0.194764	0.323349
Glysoja.19G050343	0	0	0
Glysoja.19G050344	0	0	0
Glysoja.19G050345	0	0	0
Glysoja.19G050346	0	0	0
Glysoja.19G050348	0.37822	0	0
Glysoja.19G050350	0.33898	0.064188	0.212279
Glysoja.19G050351	0	0	0
Glysoja.19G050352	0	0	0
Glysoja.19G050353	0	0	0
Glysoja.19G050356	0.512528	0.928349	0.607694
Glysoja.19G050357	0.225426	0.091083	0.174676
Glysoja.19G050358	0	0	0
Glysoja.19G050359	0	0	0.060725
Glysoja.19G050361	0	0	0
Glysoja.19G050364	0	0	0
Glysoja.19G050366	0.691276	0.964164	0.832327
Glysoja.19G050367	0	0	0
Glysoja.19G050368	0.307175	0.280314	0.339553
Glysoja.19G050375	0	0	0
Glysoja.19G050377	0	0.038299	0
Glysoja.19G050378	0	0	0
Glysoja.19G050380	0	0	0
Glysoja.19G050382	0	0.341559	0.150992
Glysoja.19G050383	0	0	0.137411
Glysoja.19G050384	0	0	0
Glysoja.19G050385	0.269183	0.074547	0.092823
Glysoja.19G050387	0	0	0
Glysoja.19G050388	0	0	0
Glysoja.19G050389	0	0	0
Glysoja.19G050390	0	0	0
Glysoja.19G050391	0	0	0
Glysoja.19G050392	0.06041	0	0
Glysoja.19G050393	0.03017	0.265072	0.412818
Glysoja.19G050395	0	0	0
Glysoja.19G050396	0	0	0
Glysoja.19G050397	0	0	0
Glysoja.19G050399	0	0	0
Glysoja.19G050400	0.242146	0.179829	0.039945
Glysoja.19G050402	0	0	0
Glysoja.19G050404	0	0	0.248954
Glysoja.19G050408	0	0	0
Glysoja.19G050409	0	0	0
Glysoja.19G050412	0	0	0
Glysoja.19G050417	0.064966	0.414932	0.282046
Glysoja.19G050418	0.257572	0.051715	0.023093
Glysoja.19G050419	0	0	0
Glysoja.19G050421	0	0	0
Glysoja.19G050422	0.093071	0.490089	0.358099
Glysoja.19G050424	0.272987	0.188581	0
Glysoja.19G050426	0	0	0
Glysoja.19G050427	0	0	0
Glysoja.19G050429	0	0	0
Glysoja.19G050430	0.724313	0	0.070778
Glysoja.19G050434	0	0	0
Glysoja.19G050435	0	0	0
Glysoja.19G050436	0	0	0
Glysoja.19G050437	0	0	0
Glysoja.19G050440	0	0	0
Glysoja.19G050441	0.545807	0.216683	0.467698
Glysoja.19G050442	0	0	0
Glysoja.19G050443	0	0	0
Glysoja.19G050444	0	0	0.052355
Glysoja.19G050445	0	0	0
Glysoja.19G050448	0	0	0.6271
Glysoja.19G050453	0	0	0
Glysoja.19G050454	0	0.043696	0.274367
Glysoja.19G050458	0	0	0
Glysoja.19G050459	0	0	0
Glysoja.19G050463	0	0	0
Glysoja.19G050464	0	0	0
Glysoja.19G050466	0	0	0
Glysoja.19G050468	0	0.109942	0.549536
Glysoja.19G050470	0	0	0
Glysoja.19G050471	0	0	0.198447
Glysoja.19G050473	0	0	0
Glysoja.19G050474	0	0	0
Glysoja.19G050475	0	0	0
Glysoja.19G050476	0.115183	0.078225	0.051847
Glysoja.19G050478	0	0	0
Glysoja.19G050480	0	0	0.01407
Glysoja.19G050481	0	0	0
Glysoja.19G050484	0.450464	0.147796	0
Glysoja.19G050485	0	0	0
Glysoja.19G050486	0	0	0
Glysoja.19G050487	0	0	0
Glysoja.19G050488	0.522092	0.292288	0.378808
Glysoja.19G050490	0	0.022818	0.483439
Glysoja.19G050491	0	0	0
Glysoja.19G050492	0	0	0
Glysoja.19G050500	0.137312	0.318	0.047034
Glysoja.19G050504	0.107371	0.154006	0.039731
Glysoja.19G050505	0	0	0
Glysoja.19G050508	0	0	0
Glysoja.19G050513	0	0	0
Glysoja.19G050517	0	0	0
Glysoja.19G050518	0	0	0
Glysoja.19G050519	0	0	0
